EAN,EAN_OnPage,,ASIN,Title,SupplierURL,AmazonURL,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,AmazonPrice_exVAT,ReferralFee,FBAFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierTitle,AmazonTitle,PrepHouseFee,match
5.03141E+12,5.03141E+12,TRUE,B002QX4EWY,Pretty Round Cosmetic Pads - Pack of 80,https://www.clearance-king.co.uk/pretty-round-cosmetic-pads-pack-of-80.html,https://www.amazon.co.uk/dp/B002QX4EWY,0.49,0.408333333,3.59,2.991666667,0.29,2.65,0.598333333,0.081666667,0.051666667,0.516666667,-0.965,-2.363265306,3.93,-0.322562674,300,Available (see Keepa data),Available (see Keepa data),12,,,,
5.39154E+12,5.06091E+12,FALSE,B0C9MYV1VG,Homewares+ Shoe Polish - Brown,https://www.clearance-king.co.uk/crosby-black-tin-wax-shoe-polish-50ml-1.html,https://www.amazon.co.uk/dp/B0C9MYV1VG,0.62,0.516666667,9.99,8.325,1.5,2.42,1.665,0.103333333,4.405,1.561666667,2.343333333,4.535483871,5.04,0.281481481,,,,1,,,,
,,TRUE,B07QQKL598,2 In 1 Pot Sponge & Scourer - Dual Purpose Scrub,https://www.clearance-king.co.uk/2-in-1-pot-sponge-scourer-dual-purpose-scrub.html,https://www.amazon.co.uk/dp/B07QQKL598,0.28,0.233333333,13.99,11.65833333,2.0985,2.8,2.331666667,0.046666667,6.759833333,2.285,3.974833333,17.035,5.6785,0.340943531,300,,,,,,,
BZCT-5GR-5,8.43702E+12,FALSE,B07GBZ2S9J,Babz Grey CAT 5E UTP Cable - 5M,https://www.clearance-king.co.uk/daewoo-tv-to-video-lead-plug-to-socket-male-to-female-2-metres-12.html,https://www.amazon.co.uk/dp/B07GBZ2S9J,1.04,0.866666667,8.25,6.875,1.2375,2.8,1.375,0.173333333,2.8375,1.201666667,1.135833333,1.310576923,5.5775,0.165212121,,,,,,,,
,,TRUE,B07QQKL598,2 In 1 Pot Sponge & Scourer - Dual Purpose Scrub,https://www.clearance-king.co.uk/2-in-1-pot-sponge-scourer-dual-purpose-scrub.html,https://www.amazon.co.uk/dp/B07QQKL598,0.28,0.233333333,13.99,11.65833333,2.0985,2.8,2.331666667,0.046666667,6.759833333,2.285,3.974833333,17.035,5.6785,0.340943531,300,,,,,,,
5.03141E+12,5.03141E+12,TRUE,B002QX4EWY,Pretty Round Cosmetic Pads - Pack of 80,https://www.clearance-king.co.uk/pretty-round-cosmetic-pads-pack-of-80.html,https://www.amazon.co.uk/dp/B002QX4EWY,0.49,0.408333333,3.59,2.991666667,0.29,2.65,0.598333333,0.081666667,0.051666667,0.516666667,-0.965,-2.363265306,3.93,-0.322562674,300,Available (see Keepa data),Available (see Keepa data),12,,,,
,,TRUE,B07QQKL598,,https://www.clearance-king.co.uk/2-in-1-pot-sponge-scourer-dual-purpose-scrub.html,https://www.amazon.co.uk/dp/B07QQKL598,0.28,0.233333333,13.99,,2.0985,2.8,2.331666667,0.046666667,6.759833333,2.285,3.924833333,501.0425532,5.7285,28.05456278,300,,,,2 In 1 Pot Sponge & Scourer - Dual Purpose Scrub,"MR.SIGA Heavy Duty Scouring Pads, Household Scrubber for Kitchen, Sink, Dish, 24-Pack, 3.9 x 5.9 inch (10 x 15 cm), Green",0.55,
5.01375E+12,5.01375E+12,TRUE,B004WPCC0A,,https://www.clearance-king.co.uk/wallpaper-paste-5-roll-0-25-ck.html,https://www.amazon.co.uk/dp/B004WPCC0A,0.55,0.458333333,2.98,,0.48,2.42,0.496666667,0.091666667,-0.416666667,0.405,-1.371666667,-136.0330579,4,-46.02908277,300,Available (see Keepa data),Available (see Keepa data),18,WALLPAPER PASTE - PACK OF 5 ROLLS,"151 Reliable, All-Purpose Wall Paper Paste, Hangs Up To 5 Rolls",0.55,
5.03141E+12,5.03141E+12,TRUE,B002QX4EWY,Pretty Round Cosmetic Pads - Pack of 80,https://www.clearance-king.co.uk/pretty-round-cosmetic-pads-pack-of-80.html,https://www.amazon.co.uk/dp/B002QX4EWY,0.49,0.408333333,3.59,2.991666667,0.29,2.65,0.598333333,0.081666667,0.051666667,0.516666667,-0.965,-2.363265306,3.93,-0.322562674,300,Available (see Keepa data),Available (see Keepa data),12,,,,TRUE
5.01375E+12,5.01375E+12,TRUE,B004WPCC0A,,https://www.clearance-king.co.uk/wallpaper-paste-5-roll-0-25-ck.html,https://www.amazon.co.uk/dp/B004WPCC0A,0.55,0.458333333,2.98,,0.48,2.42,0.496666667,0.091666667,-0.416666667,0.405,-1.371666667,-136.0330579,4,-46.02908277,300,Available (see Keepa data),Available (see Keepa data),18,WALLPAPER PASTE - PACK OF 5 ROLLS,"151 Reliable, All-Purpose Wall Paper Paste, Hangs Up To 5 Rolls",0.55,TRUE
,,TRUE,B07QQKL598,2 In 1 Pot Sponge & Scourer - Dual Purpose Scrub,https://www.clearance-king.co.uk/2-in-1-pot-sponge-scourer-dual-purpose-scrub.html,https://www.amazon.co.uk/dp/B07QQKL598,0.28,0.233333333,13.99,11.65833333,2.0985,2.8,2.331666667,0.046666667,6.759833333,2.285,3.974833333,17.035,5.6785,0.340943531,300,,,,,,,TRUE
,,TRUE,B07QQKL598,,https://www.clearance-king.co.uk/2-in-1-pot-sponge-scourer-dual-purpose-scrub.html,https://www.amazon.co.uk/dp/B07QQKL598,0.28,0.233333333,13.99,,2.0985,2.8,2.331666667,0.046666667,6.759833333,2.285,3.924833333,501.0425532,5.7285,28.05456278,300,,,,2 In 1 Pot Sponge & Scourer - Dual Purpose Scrub,"MR.SIGA Heavy Duty Scouring Pads, Household Scrubber for Kitchen, Sink, Dish, 24-Pack, 3.9 x 5.9 inch (10 x 15 cm), Green",0.55,TRUE
5.05325E+12,5.05325E+12,TRUE,B0B59V7L6F,,https://www.clearance-king.co.uk/elbow-grease-dual-sided-pink-scrubbing-pad-18-5-x-9-5-x-2-5cm.html,https://www.amazon.co.uk/dp/B0B59V7L6F,0.72,0.6,2.49,,0.32,2.72,0.415,0.12,-0.965,0.295,-1.81,-157.3913043,4.31,-72.69076305,300,,Available (see Keepa data),14,Elbow Grease Dual Sided Pink Scrubbing Pad - 18.5 x 9.5 x 2.5cm,"Elbow GreasePink Scrubbing Pad, Dual Sided Sponge, Washable, Reusable, Non-Scratch",0.55,
9.78001E+12,,FALSE,B01B98DQLQ,THE CHRONICLES OF NARNIA: PRINCE CASPIAN- MOVIE STORYBOOK,https://www.clearance-king.co.uk/the-chronicles-of-narnia-prince-caspian-movie-storybook.html,https://www.amazon.co.uk/dp/B01B98DQLQ,0.44,0.366666667,78.02,65.01666667,11.7,2.16,13.00333333,0.073333333,51.15666667,12.93,37.72666667,102.8909091,14.8,0.580261471,,,Available (see Keepa data),2,,,,
5.06012E+12,,FALSE,B0F1YL4S3P,XBC Xpel Body Care Gold Collagen Facial Mask - Exp: 06/23,https://www.clearance-king.co.uk/xbc-xpel-body-care-gold-collagen-facial-mask.html,https://www.amazon.co.uk/dp/B0F1YL4S3P,0.15,0.125,8.98,7.483333333,0.72,2.65,1.496666667,0.025,4.113333333,1.471666667,2.141666667,17.13333333,4.02,0.286191537,,Available (see Keepa data),,1,,,,
,,TRUE,B0CLGPMQ6L,PATIO WEED BRUSH WITH LONG WOODEN HANDLE - 1.2 M,https://www.clearance-king.co.uk/weed-brush-with-long-wooden-handle-1-2-m.html,https://www.amazon.co.uk/dp/B0CLGPMQ6L,2.05,1.708333333,15.99,13.325,2.08,3.15,2.665,0.341666667,8.095,2.323333333,5.271666667,3.085853659,7.78,0.395622264,200,Available (see Keepa data),,1,,,,
5.05618E+12,,FALSE,B0971Z6BY1,RUBBER DOOR WEDGES CLIPSTRIP - PACK OF 2,https://www.clearance-king.co.uk/2pk-rubber-door-wedges-clipstrip-12-96-ck.html,https://www.amazon.co.uk/dp/B0971Z6BY1,0.25,0.208333333,5.85,4.875,0.76,1.73,0.975,0.041666667,2.385,0.933333333,0.951666667,4.568,3.24,0.195213675,,Available (see Keepa data),,1,,,,
,,TRUE,B0CLGPMQ6L,PATIO WEED BRUSH WITH LONG WOODEN HANDLE - 1.2 M,https://www.clearance-king.co.uk/weed-brush-with-long-wooden-handle-1-2-m.html,https://www.amazon.co.uk/dp/B0CLGPMQ6L,2.05,1.708333333,15.99,13.325,2.08,3.15,2.665,0.341666667,8.095,2.323333333,5.271666667,3.085853659,7.78,0.395622264,200,Available (see Keepa data),,1,,,,
5.05532E+12,5.05532E+12,TRUE,B07NJGB79H,,https://www.clearance-king.co.uk/paint-factory-colour-it-quick-drying-paint-with-matt-finish-white-matt-250ml.html,https://www.amazon.co.uk/dp/B07NJGB79H,0.93,0.775,3.99,,0.52,2.75,0.665,0.155,0.055,0.51,-1.005,-75.8490566,4.75,-25.18796992,200,,Available (see Keepa data),9,Paint Factory Colour It Quick Drying Paint with Matt Finish - White Matt - 250ml,"Colour It White Matt, 250 ml",0.55,
9.78001E+12,,FALSE,7267886,FROM ECCLES CAKE TO HAWKSHEAD WIG BOOK,https://www.clearance-king.co.uk/from-eccles-cake-to-hawkshead-wig-book.html,https://www.amazon.co.uk/dp/0007267886,0.5,0.416666667,4.27,3.558333333,0.6405,1.87,0.711666667,0.083333333,1.047833333,0.628333333,-0.0805,-0.1932,3.5105,-0.022622951,,,,8,,,,
,5.02282E+12,FALSE,B079GV1P6F,Kingavon Mini USB Portable Desk Top Fan - Black - 5V,https://www.clearance-king.co.uk/7-fin-oil-filled-radiator-heater-1500-watts-8.html,https://www.amazon.co.uk/dp/B079GV1P6F,1.67,1.391666667,3.99,3.325,0.6,2.64,0.665,0.278333333,0.085,0.386666667,-0.801666667,-0.576047904,5.41,-0.241102757,,,Available (see Keepa data),4,,,,
,6.9774E+12,FALSE,B0D49YV587,Digital Pal Virtual Reality Viewer for Smart Phones,https://www.clearance-king.co.uk/digital-pal-virtual-reality-viewer-for-smart-phones.html,https://www.amazon.co.uk/dp/B0D49YV587,0.28,0.233333333,769.99,641.6583333,115.5,5.29,128.3316667,0.046666667,520.8683333,128.285,392.0833333,1680.357143,121.57,0.611046897,,Available (see Keepa data),,1,,,,
5.06008E+12,5.06008E+12,TRUE,B01BI6OLAO,,https://www.clearance-king.co.uk/a4-maths-pad-12-ck.html,https://www.amazon.co.uk/dp/B01BI6OLAO,0.54,0.45,3.7,,0.56,1.87,0.616666667,0.09,0.653333333,0.526666667,-0.423333333,-42.33333333,3.52,-11.44144144,200,Available (see Keepa data),Available (see Keepa data),10,A4 MATHS PAD,A4 Maths Pad 100 Pages 70gsm - BLUE or GREY,0.55,
5.05532E+12,5.05532E+12,TRUE,B07NJGB79H,,https://www.clearance-king.co.uk/paint-factory-colour-it-quick-drying-paint-with-matt-finish-white-matt-250ml.html,https://www.amazon.co.uk/dp/B07NJGB79H,0.93,0.775,3.99,,0.52,2.75,0.665,0.155,0.055,0.51,-1.005,-75.8490566,4.75,-25.18796992,200,,Available (see Keepa data),9,Paint Factory Colour It Quick Drying Paint with Matt Finish - White Matt - 250ml,"Colour It White Matt, 250 ml",0.55,TRUE
5.06008E+12,5.06008E+12,TRUE,B01BI6OLAO,,https://www.clearance-king.co.uk/a4-maths-pad-12-ck.html,https://www.amazon.co.uk/dp/B01BI6OLAO,0.54,0.45,3.7,,0.56,1.87,0.616666667,0.09,0.653333333,0.526666667,-0.423333333,-42.33333333,3.52,-11.44144144,200,Available (see Keepa data),Available (see Keepa data),10,A4 MATHS PAD,A4 Maths Pad 100 Pages 70gsm - BLUE or GREY,0.55,TRUE
,,TRUE,B0CLGPMQ6L,PATIO WEED BRUSH WITH LONG WOODEN HANDLE - 1.2 M,https://www.clearance-king.co.uk/weed-brush-with-long-wooden-handle-1-2-m.html,https://www.amazon.co.uk/dp/B0CLGPMQ6L,2.05,1.708333333,15.99,13.325,2.08,3.15,2.665,0.341666667,8.095,2.323333333,5.271666667,3.085853659,7.78,0.395622264,200,Available (see Keepa data),,1,,,,TRUE
5.05038E+12,5.05038E+12,TRUE,B004QX29CO,,https://www.clearance-king.co.uk/151-adhesives-fantastic-elastic-flexible-glue-20g.html,https://www.amazon.co.uk/dp/B004QX29CO,0.75,0.625,2.95,,0.39,1.5,0.491666667,0.125,0.568333333,0.366666667,-0.348333333,-29.64539007,3.19,-11.8079096,200,Available (see Keepa data),Available (see Keepa data),28,151 Adhesives Fantastic Elastic Flexible Glue - 20g,151 Fantastic Elastic Flexible Wateproof Glue,0.55,
5.05618E+12,,FALSE,B09TY3MV6W,LISSEAU SHEET FACE MASK - POMEGRANATE - 27G,https://www.clearance-king.co.uk/pomegranate-face-sheet-mask-0-12-ck.html,https://www.amazon.co.uk/dp/B09TY3MV6W,0.42,0.35,9.99,8.325,0.8,3.06,1.665,0.07,4.465,1.595,2.37,6.771428571,4.78,0.284684685,,Available (see Keepa data),,1,,,,
5.06003E+12,5.06003E+12,TRUE,B00HRIATLI,,https://www.clearance-king.co.uk/star-drops-white-vinegar-spray-vegan-750ml.html,https://www.amazon.co.uk/dp/B00HRIATLI,0.79,0.658333333,5.35,,0.7,3.04,0.891666667,0.131666667,0.718333333,0.76,-0.591666667,-48.96551724,5.08,-11.05919003,200,Available (see Keepa data),Available (see Keepa data),10,Star Drops White Vinegar Spray - Vegan - 750ml,STARDROPS WHITE VINEGAR 750ml (Pack of 1),0.55,
,,TRUE,B0DDJTKVPC,Pet Touch Doggy Play Balls  - Assorted Colours - 6cm - Pack of 2,https://www.clearance-king.co.uk/pet-touch-doggy-play-balls-assorted-colours-6cm-pack-of-2.html,https://www.amazon.co.uk/dp/B0DDJTKVPC,0.73,0.608333333,12.99,10.825,1.9485,2.8,2.165,0.121666667,6.0765,2.043333333,3.533166667,5.807945205,5.9785,0.32638953,100,,,,,,,
182360,44321182366,FALSE,B074KS4KPP,COMBINED SCIENCE GCSE HIGHER AQA PRACTICE EXAMS BOOK,https://www.clearance-king.co.uk/combined-science-gcse-higher-aqa-practice-exams-book.html,https://www.amazon.co.uk/dp/B074KS4KPP,5.95,4.958333333,23.35,19.45833333,3.04,2.94,3.891666667,0.991666667,13.47833333,2.9,10.07833333,2.032605042,12.43,0.517944325,,,Available (see Keepa data),2,,,,
5.06008E+12,9.78164E+12,FALSE,1640010734,Mind Relaxation Colouring Books For Grown Ups Featuring Flower And Pattern Designs - 0% VAT - Assorted Designs - 30 x 21cm,https://www.clearance-king.co.uk/mind-relaxation-colouring-books-for-grown-ups-featuring-flower-and-pattern-designs-0-vat-assorted-designs-30-x-21cm.html,https://www.amazon.co.uk/dp/1640010734,0.48,0.4,5.99,4.991666667,0.9,1.87,0.998333333,0.08,2.221666667,0.918333333,0.803333333,2.008333333,3.75,0.160934891,,,Available (see Keepa data),22,,,,
AN0011,,FALSE,B007ZBP0RK,ORGANIC TAN INFUSED CLOTH VITA PACK OF 2 - 9 ML,https://www.clearance-king.co.uk/2pk-organic-tan-infused-cloth-vita-loose.html,https://www.amazon.co.uk/dp/B007ZBP0RK,0.2,0.166666667,26.99,22.49166667,4.0485,2.8,4.498333333,0.033333333,15.64316667,4.465,10.67816667,64.069,7.5485,0.474761023,50,,,,,,,
,,TRUE,B0B795TXW1,Cat Play Toy With Mouse and Bell With Elastic String - Colours May Vary,https://www.clearance-king.co.uk/cat-play-toy-with-mouse-and-bell-with-elastic-string-colours-may-vary.html,https://www.amazon.co.uk/dp/B0B795TXW1,0.62,0.516666667,9.99,8.325,1.5,3.48,1.665,0.103333333,3.345,1.561666667,1.283333333,2.483870968,6.1,0.154154154,100,Available (see Keepa data),,1,,,,
,5.02736E+12,FALSE,B0CW3HXXRP,Zig Zag  Finest Quality Resealable Slim Filter Tips - Box Of 1500,https://www.clearance-king.co.uk/zig-zag-finest-quality-resealable-slim-filter-tips-box-of-1500.html,https://www.amazon.co.uk/dp/B0CW3HXXRP,3.65,3.041666667,5.85,4.875,0.47,1.66,0.975,0.608333333,2.745,0.366666667,1.878333333,0.617534247,6.28,0.385299145,,Available (see Keepa data),,2,,,,
5.05592E+12,,FALSE,B0CL9T9M2R,"HANDY COMPACT MIRROR ""SMILE!""",https://www.clearance-king.co.uk/handy-compact-mirror-smile.html,https://www.amazon.co.uk/dp/B0CL9T9M2R,0.5,0.416666667,16.99,14.15833333,2.55,2.82,2.831666667,0.083333333,8.788333333,2.748333333,5.54,13.296,6.37,0.391288994,50,Available (see Keepa data),,1,,,,
41457034828,,FALSE,B0055Y9AIY,GOODY MINI SPIN PINS BRUNETTE SIMPLE STYLES,https://www.clearance-king.co.uk/goody-mini-spin-pins-brunette-simple-styles.html,https://www.amazon.co.uk/dp/B0055Y9AIY,0.58,0.483333333,18.34,15.28333333,2.751,2.8,3.056666667,0.096666667,9.732333333,2.96,6.272333333,12.97724138,6.631,0.41040349,,,,,,,,
,,TRUE,B0DDJTKVPC,Pet Touch Doggy Play Balls  - Assorted Colours - 6cm - Pack of 2,https://www.clearance-king.co.uk/pet-touch-doggy-play-balls-assorted-colours-6cm-pack-of-2.html,https://www.amazon.co.uk/dp/B0DDJTKVPC,0.73,0.608333333,12.99,10.825,1.9485,2.8,2.165,0.121666667,6.0765,2.043333333,3.533166667,5.807945205,5.9785,0.32638953,100,,,,,,,
,,TRUE,B0B795TXW1,Cat Play Toy With Mouse and Bell With Elastic String - Colours May Vary,https://www.clearance-king.co.uk/cat-play-toy-with-mouse-and-bell-with-elastic-string-colours-may-vary.html,https://www.amazon.co.uk/dp/B0B795TXW1,0.62,0.516666667,9.99,8.325,1.5,3.48,1.665,0.103333333,3.345,1.561666667,1.283333333,2.483870968,6.1,0.154154154,100,Available (see Keepa data),,1,,,,
5.06043E+12,,FALSE,B00BXGO5WE,SHADES LONDON SEMI PERMANENT PASTEL HAIR COLOUR SILVER AMETHYST,https://www.clearance-king.co.uk/shades-london-semi-permanent-pastel-hair-colour-silver-amethyst.html,https://www.amazon.co.uk/dp/B00BXGO5WE,0.58,0.483333333,5.44,4.533333333,0.44,2.65,0.906666667,0.096666667,1.443333333,0.81,0.133333333,0.275862069,4.17,0.029411765,500,,Available (see Keepa data),10,,,,
5.03141E+12,,FALSE,B010G04K68,Pretty Moisturising Lip Balm - Coconut - 4.3g - Pack of 2,https://www.clearance-king.co.uk/pretty-moisturising-lip-balm-coconut-4-3g-pack-of-2.html,https://www.amazon.co.uk/dp/B010G04K68,0.55,0.458333333,2.99,2.491666667,0.25,1.5,0.498333333,0.091666667,0.741666667,0.406666667,-0.165,-0.36,2.8,-0.066220736,50,Available (see Keepa data),Available (see Keepa data),11,,,,
5.03141E+12,,FALSE,B0D1CKG1JL,Pretty Moisturising Lip Balm - Aloe Vera - 4.3g - Pack of 2,https://www.clearance-king.co.uk/pretty-moisturising-lip-balm-aloe-vera-4-3g-pack-of-2.html,https://www.amazon.co.uk/dp/B0D1CKG1JL,0.55,0.458333333,2,1.666666667,0.25,1.52,0.333333333,0.091666667,-0.103333333,0.241666667,-0.845,-1.843636364,2.82,-0.507,,,,1,,,,
5.03141E+12,,FALSE,B0CN3PK2FZ,Pretty Moisturising Lip Balm - Original - 4.3g - Pack of 2,https://www.clearance-king.co.uk/pretty-moisturising-lip-balm-original-4-3g-pack-of-2.html,https://www.amazon.co.uk/dp/B0CN3PK2FZ,0.55,0.458333333,3.28,2.733333333,0.492,2.8,0.546666667,0.091666667,-0.558666667,0.455,-1.513666667,-3.302545455,4.342,-0.553780488,,,,,,,,
5.03141E+12,,FALSE,B0DDKWMVRS,Face Facts Hydrating Night Cream with Aloe Vera - 50ml*,https://www.clearance-king.co.uk/face-facts-hydrating-night-cream-with-aloe-vera-50ml.html,https://www.amazon.co.uk/dp/B0DDKWMVRS,0.55,0.458333333,2.98,2.483333333,0.45,2.94,0.496666667,0.091666667,-0.906666667,0.405,-1.811666667,-3.952727273,4.44,-0.729530201,,,,1,,,,
4020-07,,FALSE,B00NJ6CHTY,GIFT BAG WITH ROPE HANDLE RED,https://www.clearance-king.co.uk/gift-bag-with-rope-handle-red.html,https://www.amazon.co.uk/dp/B00NJ6CHTY,0.35,0.291666667,99.95,83.29166667,14.9925,2.8,16.65833333,0.058333333,65.49916667,16.6,48.39916667,165.94,18.6425,0.58108054,,,,,,,,
,,TRUE,B0DDJTKVPC,Pet Touch Doggy Play Balls  - Assorted Colours - 6cm - Pack of 2,https://www.clearance-king.co.uk/pet-touch-doggy-play-balls-assorted-colours-6cm-pack-of-2.html,https://www.amazon.co.uk/dp/B0DDJTKVPC,0.73,0.608333333,12.99,10.825,1.9485,2.8,2.165,0.121666667,6.0765,2.043333333,3.533166667,5.807945205,5.9785,0.32638953,100,,,,,,,TRUE
,,TRUE,B0B795TXW1,Cat Play Toy With Mouse and Bell With Elastic String - Colours May Vary,https://www.clearance-king.co.uk/cat-play-toy-with-mouse-and-bell-with-elastic-string-colours-may-vary.html,https://www.amazon.co.uk/dp/B0B795TXW1,0.62,0.516666667,9.99,8.325,1.5,3.48,1.665,0.103333333,3.345,1.561666667,1.283333333,2.483870968,6.1,0.154154154,100,Available (see Keepa data),,1,,,,TRUE
8.86767E+11,,FALSE,B07F9ZDT8K,TOP BLOKE'S PERSONAL RESERVE - ENGRAVED FLASK GIFT - AWESOME GRANDAD,https://www.clearance-king.co.uk/top-bloke-hip-flask-grandad.html,https://www.amazon.co.uk/dp/B07F9ZDT8K,0.88,0.733333333,24.99,20.825,3.7485,2.8,4.165,0.146666667,14.2765,4.018333333,9.758166667,13.30659091,7.9285,0.468579432,,,,,,,,
,,TRUE,B0B795TXW1,,https://www.clearance-king.co.uk/cat-play-toy-with-mouse-and-bell-with-elastic-string-colours-may-vary.html,https://www.amazon.co.uk/dp/B0B795TXW1,0.62,0.516666667,9.99,,1.5,3.48,1.665,0.103333333,3.345,1.561666667,1.233333333,115.625,6.15,12.34567901,100,Available (see Keepa data),,1,Cat Play Toy With Mouse and Bell With Elastic String - Colours May Vary,"bonitacrylic Kitty Kurlz Cat Toys, Magic Accordion Scratching Board, Interactive Organ Toy with One Ball, Enrichment Scratcher Mat for Kitten Bed Made of Cardboard Single Layer",0.55,
5.01287E+12,5.01287E+12,TRUE,B00XUFXBGM,,https://www.clearance-king.co.uk/beautiful-beginnings-child-s-safety-wrist-link-assorted-colours.html,https://www.amazon.co.uk/dp/B00XUFXBGM,0.65,0.541666667,2.98,,0.25,1.46,0.496666667,0.108333333,0.773333333,0.388333333,-0.165,-15.11450382,2.91,-5.536912752,100,Available (see Keepa data),Available (see Keepa data),5,Beautiful Beginnings Child's Safety Wrist Link - Assorted Colours,Beautiful Beginnings Adjustable Baby Wrist Link Rein Restrain Safety Toddler Walking in Assorted Color (18m-4yrs),0.55,
5.02542E+12,5.02542E+12,TRUE,B00KQHJKTY,,https://www.clearance-king.co.uk/dr-johnson-s-highly-concentrated-sterilising-fluid-1-litre.html,https://www.amazon.co.uk/dp/B00KQHJKTY,0.85,0.708333333,4.85,,0.39,3.05,0.808333333,0.141666667,0.601666667,0.666666667,-0.615,-48.87417219,4.84,-12.68041237,100,,Available (see Keepa data),11,Dr Johnson's Highly Concentrated Sterilising Fluid - 1 Litre*,Dr Jonsons Baby Sterilising Fluid Highly Concentrated - 1 Litre,0.55,
5.05325E+12,5.05325E+12,TRUE,B09343H1ZX,,https://www.clearance-king.co.uk/151-elbow-grease-dishwasher-cleaner-lemon-fresh-250ml.html,https://www.amazon.co.uk/dp/B09343H1ZX,0.73,0.608333333,4.19,,0.54,2.65,0.698333333,0.121666667,0.301666667,0.576666667,-0.825,-71.22302158,4.47,-19.68973747,100,,Available (see Keepa data),21,151 Elbow Grease Dishwasher Cleaner - Lemon Fresh - 250ml,"Elbow Grease Dishwasher Cleaner 250Ml, Blue",0.55,
5.06023E+12,,FALSE,B0CQ7GLH2D,Pet Buddies Automatic Pet Drink Dispenser - 2 Piece - Assorted Colours,https://www.clearance-king.co.uk/pet-buddies-automatic-pet-drink-dispenser-2-piece-assorted-colours.html,https://www.amazon.co.uk/dp/B0CQ7GLH2D,1.15,0.958333333,25.99,21.65833333,3.9,4.99,4.331666667,0.191666667,12.76833333,4.14,8.128333333,8.48173913,10.54,0.375298192,100,Available (see Keepa data),,2,,,,
5.06008E+12,5.06008E+12,TRUE,B0719VYXB5,Spiral Adult Colouring Book - 2 Assorted Colours And Designs -  0% VAT - Assorted Types,https://www.clearance-king.co.uk/spiral-adult-colouring-book-2-assorted-colours-and-designs-0-vat-assorted-types.html,https://www.amazon.co.uk/dp/B0719VYXB5,0.48,0.4,3.14,2.616666667,0.47,2.42,0.523333333,0.08,-0.273333333,0.443333333,-1.216666667,-3.041666667,3.87,-0.464968153,50,Available (see Keepa data),Available (see Keepa data),12,,,,
4020-01,,FALSE,B0F2GDY15Z,GIFT BAG WHITE WITH BLACK ROPE HANDLE,https://www.clearance-king.co.uk/gift-bag-white-with-black-rope-handle.html,https://www.amazon.co.uk/dp/B0F2GDY15Z,0.35,0.291666667,9.92,8.266666667,1.488,2.8,1.653333333,0.058333333,3.978666667,1.595,1.883666667,6.458285714,5.138,0.227862903,,,,1,,,,
,,TRUE,B00BMM8VF6,Swan Extra Slim Menthol Filter Tips - Box Of 20 Packs,https://www.clearance-king.co.uk/swan-extra-slim-menthol-filter-tips-box-of-20-packs.html,https://www.amazon.co.uk/dp/B00BMM8VF6,8.7,7.25,14.85,12.375,2.2275,2.8,2.475,1.45,7.3475,1.025,5.8225,0.803103448,14.2275,0.470505051,50,,,,,,,
,,TRUE,B00BMM8VF6,Swan Extra Slim Menthol Filter Tips - Box Of 20 Packs,https://www.clearance-king.co.uk/swan-extra-slim-menthol-filter-tips-box-of-20-packs.html,https://www.amazon.co.uk/dp/B00BMM8VF6,8.7,7.25,14.85,12.375,2.23,3,2.475,1.45,7.145,1.025,5.62,0.775172414,14.43,0.454141414,50,Available (see Keepa data),Available (see Keepa data),8,,,,
,,TRUE,B0C5J2Y36Q,DOG SQUEAKY BLUE BONE SHAPE TOY,https://www.clearance-king.co.uk/dog-squeaky-blue-bone-shape-toy-12-240-mgj5133.html,https://www.amazon.co.uk/dp/B0C5J2Y36Q,0.58,0.483333333,19.99,16.65833333,2.9985,2.8,3.331666667,0.096666667,10.85983333,3.235,7.124833333,14.74103448,6.8785,0.427703852,50,,,,,,,
,,TRUE,B092J2PC5L,Squeaky Doggy Play Toy Slippers - Assorted Colours - Pack Of 2,https://www.clearance-king.co.uk/squeaky-doggy-play-toy-slippers-assorted-colours-pack-of-2.html,https://www.amazon.co.uk/dp/B092J2PC5L,0.73,0.608333333,19.99,16.65833333,3,2.94,3.331666667,0.121666667,10.71833333,3.21,7.008333333,11.52054795,7.17,0.420710355,50,Available (see Keepa data),,2,,,,
